,id,orig_name,Pos,pP,gw,source
593,140.0,March,M,4.257,2,spiros
594,230.0,Johnstone,G,3.402,2,spiros
595,313.0,Van Dijk,D,5.054,2,spiros
596,509.0,Richarlison,M,3.718,2,spiros
597,145.0,Sánchez,G,3.605,2,spiros
598,437.0,Awoniyi,F,4.918,2,spiros
599,526.0,Bowen,M,4.129,2,spiros
600,291.0,Alisson,G,4.802,2,spiros
601,415.0,Isak,F,3.44,2,spiros
602,344.0,Bernardo,M,3.415,2,spiros
603,447.0,Gibbs-White,M,4.444,2,spiros
604,119.0,Wissa,F,3.942,2,spiros
605,6.0,Havertz,M,3.786,2,spiros
606,379.0,Eriksen,M,3.795,2,spiros
607,398.0,Shaw,D,3.688,2,spiros
608,148.0,Steele,G,4.131,2,spiros
609,519.0,Udogie,D,3.432,2,spiros
610,402.0,Almirón,M,3.215,2,spiros
611,217.0,Thiago Silva,D,3.277,2,spiros
612,49.0,Martínez,G,4.291,2,spiros
613,263.0,Pickford,G,3.227,2,spiros
614,539.0,Paquetá,M,3.831,2,spiros
615,341.0,Akanji,D,3.044,2,spiros
616,20.0,Saliba,D,3.508,2,spiros
617,112.0,Pinnock,D,3.618,2,spiros
618,597.0,Onana,G,3.525,2,spiros
619,101.0,Flekken,G,3.706,2,spiros
620,85.0,Solanke,F,3.426,2,spiros
621,259.0,McNeil,M,3.378,2,spiros
622,501.0,Kulusevski,M,3.367,2,spiros
623,275.0,Leno,G,3.642,2,spiros
624,249.0,A.Doucouré,M,3.362,2,spiros
625,246.0,Calvert-Lewin,F,3.485,2,spiros
626,267.0,Andreas,M,3.541,2,spiros
627,450.0,Johnson,M,4.075,2,spiros
628,257.0,Keane,D,2.895,2,spiros
629,427.0,Schär,D,2.125,2,spiros
630,29.0,White,D,3.326,2,spiros
631,304.0,Mac Allister,M,3.877,2,spiros
632,342.0,Aké,D,2.891,2,spiros
633,429.0,Tonali,M,3.001,2,spiros
634,294.0,Diogo Jota,M,3.898,2,spiros
635,520.0,Vicario,G,3.29,2,spiros
636,42.0,Digne,D,4.169,2,spiros
637,405.0,Botman,D,2.118,2,spiros
638,376.0,Casemiro,M,3.486,2,spiros
639,130.0,Enciso,M,3.788,2,spiros
640,288.0,Wilson,M,3.441,2,spiros
641,395.0,Varane,D,3.287,2,spiros
642,406.0,Bruno Guimarães,M,2.908,2,spiros
643,365.0,Rodri,M,3.114,2,spiros
644,525.0,Benrahma,M,3.431,2,spiros
645,354.0,Grealish,M,3.017,2,spiros
646,407.0,Burn,D,2.026,2,spiros
647,570.0,Sarabia,M,3.15,2,spiros
648,129.0,Dunk,D,3.775,2,spiros
649,524.0,Areola,G,3.572,2,spiros
650,103.0,Henry,D,3.317,2,spiros
651,401.0,Wan-Bissaka,D,3.236,2,spiros
652,416.0,Joelinton,M,2.899,2,spiros
653,297.0,Gakpo,F,3.54,2,spiros
654,569.0,Sá,G,3.048,2,spiros
655,603.0,Barnes,M,2.738,2,spiros
656,153.0,Webster,D,3.602,2,spiros
657,77.0,Neto,G,2.808,2,spiros
658,358.0,Lewis,D,2.691,2,spiros
659,135.0,João Pedro,F,3.36,2,spiros
660,309.0,Szoboszlai,M,3.575,2,spiros
661,390.0,Martial,F,3.254,2,spiros
662,391.0,Martínez,D,3.039,2,spiros
663,567.0,Neto,M,3.026,2,spiros
664,496.0,Dier,D,2.929,2,spiros
665,302.0,Konaté,D,4.218,2,spiros
666,30.0,Xhaka,M,3.099,2,spiros
667,96.0,Collins,D,3.123,2,spiros
668,256.0,Iwobi,M,2.917,2,spiros
669,542.0,Soucek,M,3.297,2,spiros
670,265.0,Tarkowski,D,2.463,2,spiros
671,36.0,Cash,D,3.804,2,spiros
672,588.0,Young,D,2.451,2,spiros
673,534.0,Fornals,M,3.139,2,spiros
674,584.0,Pau,D,3.742,2,spiros
675,28.0,Turner,G,4.027,2,spiros
676,43.0,Douglas Luiz,M,3.341,2,spiros
677,220.0,Andersen,D,2.533,2,spiros
678,234.0,Mitchell,D,2.545,2,spiros
679,199.0,Enzo,M,2.932,2,spiros
680,544.0,Zouma,D,3.37,2,spiros
681,482.0,Foderingham,G,3.336,2,spiros
682,242.0,Ward,D,2.513,2,spiros
683,48.0,Konsa,D,3.723,2,spiros
684,605.0,Koleosho,M,0.0,2,spiros
685,35.0,Buendía,M,3.241,2,spiros
686,247.0,Coleman,D,2.401,2,spiros
687,225.0,Edouard,F,2.827,2,spiros
688,105.0,Janelt,M,3.069,2,spiros
689,142.0,Milner,M,3.258,2,spiros
690,150.0,Van Hecke,D,3.376,2,spiros
691,522.0,Aguerd,D,3.333,2,spiros
692,228.0,Guéhi,D,2.442,2,spiros
693,262.0,Patterson,D,2.322,2,spiros
694,240.0,Schlupp,M,2.817,2,spiros
695,433.0,Wilson,F,2.529,2,spiros
696,372.0,Antony,M,2.961,2,spiros
697,540.0,Rice,M,2.927,2,spiros
698,221.0,J.Ayew,M,2.766,2,spiros
699,90.0,Ajer,D,2.903,2,spiros
700,432.0,Willock,M,2.564,2,spiros
701,497.0,Emerson Royal,D,2.692,2,spiros
702,568.0,Podence,M,2.787,2,spiros
703,222.0,Clyne,D,2.383,2,spiros
704,511.0,Romero,D,2.626,2,spiros
705,51.0,Mings,D,3.488,2,spiros
706,15.0,Partey,M,2.821,2,spiros
707,286.0,Tosin,D,2.895,2,spiros
708,382.0,Garnacho,M,2.882,2,spiros
709,506.0,Pedro Porro,D,2.557,2,spiros
710,154.0,Welbeck,F,3.052,2,spiros
711,281.0,Ream,D,2.858,2,spiros
712,78.0,Ouattara,M,2.667,2,spiros
713,614.0,Kaminski,G,0.0,2,spiros
714,110.0,Nørgaard,M,2.838,2,spiros
715,34.0,Bailey,M,2.98,2,spiros
716,566.0,Matheus,M,2.695,2,spiros
717,63.0,Billing,M,2.639,2,spiros
718,397.0,Sancho,M,2.787,2,spiros
719,202.0,Gallagher,M,2.655,2,spiros
720,528.0,Coufal,D,3.01,2,spiros
721,104.0,Hickey,D,2.712,2,spiros
722,271.0,Diop,D,2.774,2,spiros
723,285.0,Tete,D,2.729,2,spiros
724,545.0,Aït-Nouri,D,2.528,2,spiros
725,283.0,Robinson,D,2.734,2,spiros
726,50.0,McGinn,M,2.888,2,spiros
727,282.0,Reed,M,2.692,2,spiros
728,488.0,Norwood,M,2.8,2,spiros
729,196.0,Chukwuemeka,M,2.57,2,spiros
730,523.0,Antonio,F,2.697,2,spiros
731,436.0,Aurier,D,3.721,2,spiros
732,439.0,Boly,D,3.827,2,spiros
733,602.0,Kabore,D,0.0,2,spiros
734,64.0,Brooks,M,2.498,2,spiros
735,596.0,Trafford,G,0.0,2,spiros
736,210.0,Mudryk,M,2.491,2,spiros
737,81.0,Rothwell,M,2.473,2,spiros
738,25.0,Tomiyasu,D,2.456,2,spiros
739,451.0,Kouyaté,M,2.914,2,spiros
740,563.0,Kilman,D,2.353,2,spiros
741,98.0,Damsgaard,M,2.575,2,spiros
742,231.0,Lerma,M,2.402,2,spiros
743,132.0,Ferguson,F,2.758,2,spiros
744,276.0,Lukic,M,2.533,2,spiros
745,572.0,Semedo,D,2.318,2,spiros
746,356.0,Kovacic,M,2.315,2,spiros
747,258.0,Maupay,F,2.458,2,spiros
748,441.0,Cook,D,3.637,2,spiros
749,470.0,Yates,M,2.81,2,spiros
750,489.0,Osborn,M,2.612,2,spiros
751,471.0,Ahmedhodžić,D,2.878,2,spiros
752,66.0,Cook,M,2.348,2,spiros
753,601.0,Danjuma,M,2.312,2,spiros
754,254.0,Gueye,M,2.298,2,spiros
755,310.0,Thiago,M,2.695,2,spiros
756,280.0,Palhinha,M,2.448,2,spiros
757,590.0,Cunha,F,2.305,2,spiros
758,293.0,Darwin,F,2.561,2,spiros
759,551.0,Dawson,D,2.216,2,spiros
760,126.0,Caicedo,M,2.303,2,spiros
761,261.0,Onana,M,2.258,2,spiros
762,26.0,Trossard,M,2.378,2,spiros
763,268.0,Cairney,M,2.359,2,spiros
764,598.0,Doherty,D,2.18,2,spiros
765,493.0,Bissouma,M,2.283,2,spiros
766,583.0,Solomon,M,1.96,2,spiros
767,469.0,Worrall,D,3.512,2,spiros
768,278.0,Mitrović,F,2.171,2,spiros
769,467.0,N.Williams,D,3.442,2,spiros
770,455.0,McKenna,D,3.52,2,spiros
771,316.0,Bell,D,0.0,2,spiros
772,480.0,Egan,D,2.726,2,spiros
773,315.0,Andersen,D,0.0,2,spiros
774,553.0,Giles,D,0.0,2,spiros
775,490.0,Osula,F,2.4,2,spiros
776,161.0,Brownhill,M,0.0,2,spiros
777,576.0,Jack Robinson,D,2.677,2,spiros
778,168.0,Foster,F,0.0,2,spiros
779,473.0,Baldock,D,2.664,2,spiros
780,565.0,Lemina,M,2.222,2,spiros
781,481.0,Fleck,M,2.402,2,spiros
782,89.0,Zabarnyi,D,1.75,2,spiros
783,474.0,Basham,D,2.572,2,spiros
784,574.0,Traoré,M,2.16,2,spiros
785,485.0,McBurnie,F,2.304,2,spiros
786,65.0,Christie,M,2.077,2,spiros
787,484.0,Lowe,D,2.5,2,spiros
788,176.0,Roberts,D,0.0,2,spiros
789,412.0,Gordon,M,1.884,2,spiros
790,586.0,Chong,M,0.0,2,spiros
791,475.0,Berge,M,0.0,2,spiros
792,253.0,Gray,M,1.909,2,spiros
793,165.0,Cullen,M,0.0,2,spiros
794,515.0,Skipp,M,1.985,2,spiros
795,41.0,Diego Carlos,D,2.309,2,spiros
796,368.0,Stones,D,1.798,2,spiros
797,326.0,Morris,F,0.0,2,spiros
798,178.0,Taylor,D,0.0,2,spiros
799,314.0,Adebayo,F,0.0,2,spiros
800,591.0,Willian,M,1.895,2,spiros
801,173.0,O'Shea,D,0.0,2,spiros
802,558.0,Jiménez,F,1.913,2,spiros
803,84.0,Smith,D,1.548,2,spiros
804,486.0,Ndiaye,F,2.012,2,spiros
805,377.0,Dalot,D,1.896,2,spiros
806,52.0,Nakamba,M,0.0,2,spiros
807,106.0,Jensen,M,1.95,2,spiros
808,468.0,Wood,F,2.033,2,spiros
809,83.0,Senesi,D,1.498,2,spiros
810,421.0,S.Longstaff,M,1.657,2,spiros
811,55.0,Ramsey,M,1.94,2,spiros
812,557.0,Hwang,M,1.684,2,spiros
813,198.0,Cucurella,D,1.632,2,spiros
814,159.0,Benson,M,0.0,2,spiros
815,535.0,Ings,F,1.759,2,spiros
816,86.0,Tavernier,M,1.611,2,spiros
817,232.0,Mateta,F,1.546,2,spiros
818,423.0,Murphy,M,1.502,2,spiros
819,507.0,Perišić,D,1.517,2,spiros
820,95.0,Canós,M,1.659,2,spiros
821,5.0,Gabriel,D,1.588,2,spiros
822,371.0,Amad,M,1.581,2,spiros
823,87.0,H.Traorè,M,1.532,2,spiros
824,527.0,Cornet,M,1.571,2,spiros
825,287.0,Vinícius,F,1.384,2,spiros
826,549.0,Chiquinho,M,1.409,2,spiros
827,223.0,C.Doucouré,M,1.356,2,spiros
828,381.0,Fred,M,1.42,2,spiros
829,357.0,Laporte,D,1.301,2,spiros
830,350.0,Dias,D,1.268,2,spiros
831,59.0,Traoré,M,1.448,2,spiros
832,58.0,Tielemans,M,1.426,2,spiros
833,604.0,Aina,D,1.519,2,spiros
834,113.0,Raya,G,1.366,2,spiros
835,305.0,Matip,D,1.437,2,spiros
836,499.0,Højbjerg,M,1.246,2,spiros
837,578.0,Nelson,M,1.26,2,spiros
838,543.0,Vlasic,M,1.28,2,spiros
839,532.0,Emerson,D,1.291,2,spiros
840,99.0,Dasilva,M,1.31,2,spiros
841,208.0,Madueke,M,1.244,2,spiros
842,260.0,Mykolenko,D,1.161,2,spiros
843,149.0,Undav,F,1.345,2,spiros
844,378.0,Elanga,M,1.409,2,spiros
845,536.0,Johnson,D,1.177,2,spiros
846,465.0,Toffolo,D,1.214,2,spiros
847,573.0,Toti,D,1.06,2,spiros
848,229.0,Hughes,M,1.003,2,spiros
849,125.0,Buonanotte,M,1.154,2,spiros
850,270.0,De Cordova-Reid,M,1.022,2,spiros
851,311.0,Tsimikas,D,1.123,2,spiros
852,392.0,McTominay,M,1.028,2,spiros
853,244.0,André Gomes,M,0.972,2,spiros
854,548.0,Bueno,D,0.957,2,spiros
855,512.0,Sánchez,D,0.931,2,spiros
856,369.0,Walker,D,0.907,2,spiros
857,514.0,R.Sessegnon,D,0.876,2,spiros
858,321.0,Doughty,D,0.0,2,spiros
859,194.0,Chalobah,D,0.925,2,spiros
860,133.0,Gilmour,M,1.002,2,spiros
861,446.0,Freuler,M,1.0,2,spiros
862,517.0,Spence,D,0.874,2,spiros
863,32.0,Álex Moreno,D,0.966,2,spiros
864,538.0,Mubama,F,0.895,2,spiros
865,389.0,Malacia,D,0.914,2,spiros
866,4.0,Fábio Vieira,M,0.908,2,spiros
867,349.0,De Bruyne,M,0.809,2,spiros
868,252.0,Godfrey,D,0.861,2,spiros
869,537.0,Kehrer,D,0.889,2,spiros
870,22.0,Smith Rowe,M,0.82,2,spiros
871,300.0,Jones,M,0.931,2,spiros
872,362.0,Palmer,M,0.776,2,spiros
873,138.0,Lallana,M,0.916,2,spiros
874,442.0,Danilo,M,1.005,2,spiros
875,31.0,Zinchenko,D,0.812,2,spiros
876,492.0,Bentancur,M,0.759,2,spiros
877,76.0,Moore,F,0.769,2,spiros
878,318.0,Burke,D,0.0,2,spiros
879,264.0,Simms,F,0.65,2,spiros
880,203.0,Gusto,D,0.722,2,spiros
881,295.0,Elliott,M,0.813,2,spiros
882,191.0,Badiashile,D,0.726,2,spiros
883,82.0,Semenyo,F,0.712,2,spiros
884,292.0,Bajcetic,M,0.775,2,spiros
885,200.0,D.D.Fofana,F,0.712,2,spiros
886,245.0,Branthwaite,D,0.605,2,spiros
887,151.0,Veltman,D,0.77,2,spiros
888,400.0,Van de Beek,M,0.692,2,spiros
889,139.0,Lamptey,D,0.774,2,spiros
890,530.0,Cresswell,D,0.683,2,spiros
891,505.0,Ndombele,M,0.623,2,spiros
892,495.0,Davies,D,0.635,2,spiros
893,560.0,Jonny,D,0.644,2,spiros
894,67.0,Dembélé,M,0.665,2,spiros
895,146.0,Sarmiento,M,0.743,2,spiros
896,170.0,Gudmundsson,M,0.0,2,spiros
897,370.0,Telles,D,0.635,2,spiros
898,241.0,Tomkins,D,0.601,2,spiros
899,144.0,Moder,M,0.7,2,spiros
900,72.0,Kluivert,M,0.602,2,spiros
901,552.0,Fabio Silva,F,0.593,2,spiros
902,111.0,Onyeka,M,0.623,2,spiros
903,40.0,Dendoncker,M,0.642,2,spiros
904,255.0,Holgate,D,0.565,2,spiros
905,124.0,Ayari,M,0.639,2,spiros
906,428.0,Targett,D,0.512,2,spiros
907,386.0,Lindelöf,D,0.573,2,spiros
908,600.0,Redmond,M,0.0,2,spiros
909,606.0,Igor,D,0.636,2,spiros
910,44.0,Durán,F,0.598,2,spiros
911,394.0,Pellistri,M,0.562,2,spiros
912,174.0,Obafemi,F,0.0,2,spiros
913,366.0,Sergio Gómez,D,0.468,2,spiros
914,79.0,Pearson,M,0.548,2,spiros
915,298.0,Gomez,D,0.618,2,spiros
916,277.0,Mbabu,D,0.522,2,spiros
917,494.0,Bryan,M,0.462,2,spiros
918,92.0,Baptiste,M,0.545,2,spiros
919,562.0,Kalajdžić,F,0.485,2,spiros
920,541.0,Scamacca,F,0.532,2,spiros
921,328.0,Ogbene,F,0.0,2,spiros
922,163.0,Cork,M,0.0,2,spiros
923,340.0,Woodrow,F,0.0,2,spiros
924,193.0,Broja,F,0.454,2,spiros
925,56.0,Sanson,M,0.471,2,spiros
926,410.0,Fraser,M,0.368,2,spiros
927,9.0,Jorginho,M,0.422,2,spiros
928,24.0,Tierney,D,0.41,2,spiros
929,38.0,Coutinho,M,0.432,2,spiros
930,269.0,Cavaleiro,M,0.381,2,spiros
931,45.0,Hause,D,0.416,2,spiros
932,554.0,Guedes,M,0.341,2,spiros
933,364.0,Phillips,M,0.348,2,spiros
934,37.0,Chambers,D,0.409,2,spiros
935,204.0,Hall,D,0.325,2,spiros
936,16.0,Pépé,M,0.355,2,spiros
937,317.0,Berry,M,0.0,2,spiros
938,123.0,Alzate,M,0.389,2,spiros
939,503.0,Lo Celso,M,0.238,2,spiros
940,10.0,Kiwior,D,0.293,2,spiros
941,248.0,Dele,M,0.223,2,spiros
942,360.0,McAtee,M,0.243,2,spiros
943,7.0,Holding,D,0.251,2,spiros
944,128.0,Dahoud,M,0.312,2,spiros
945,61.0,Wesley,F,0.254,2,spiros
946,21.0,Sambi,M,0.224,2,spiros
947,214.0,Sarr,D,0.196,2,spiros
948,127.0,Connolly,F,0.265,2,spiros
949,533.0,Fabianski,G,0.231,2,spiros
950,62.0,Anthony,M,0.188,2,spiros
951,23.0,Tavares,D,0.2,2,spiros
952,121.0,Zanka,D,0.197,2,spiros
953,33.0,Archer,F,0.174,2,spiros
954,47.0,Kamara,M,0.168,2,spiros
955,68.0,Fredericks,D,0.128,2,spiros
956,3.0,Elneny,M,0.136,2,spiros
957,75.0,Mepham,D,0.125,2,spiros
958,361.0,Ortega,G,0.118,2,spiros
959,46.0,Iroegbunam,M,0.136,2,spiros
960,53.0,Olsen,G,0.079,2,spiros
961,502.0,Lloris,G,0.053,2,spiros
962,385.0,Henderson,G,0.067,2,spiros
963,409.0,Dubravka,G,0.033,2,spiros
964,498.0,Forster,G,0.052,2,spiros
965,227.0,Guaita,G,0.044,2,spiros
966,301.0,Kelleher,G,0.071,2,spiros
967,448.0,Hennessey,G,0.078,2,spiros
968,284.0,Rodák,G,0.058,2,spiros
969,88.0,Travers,G,0.04,2,spiros
970,219.0,Ahamada,M,0.0,2,spiros
971,224.0,Ebiowei,M,0.0,2,spiros
972,435.0,Arter,M,0.0,2,spiros
973,650.0,Onyango,M,0.0,2,spiros
974,237.0,Plange,F,0.0,2,spiros
975,73.0,Lowe,M,0.0,2,spiros
976,383.0,Mejbri,M,0.0,2,spiros
977,622.0,Dodgson,D,0.0,2,spiros
978,657.0,Rak-Sakyi,M,0.0,2,spiros
979,218.0,Ziyech,M,0.0,2,spiros
980,109.0,Mee,D,0.0,2,spiros
981,322.0,Freeman,M,0.0,2,spiros
982,179.0,Thomas,D,0.0,2,spiros
983,69.0,Hill,D,0.0,2,spiros
984,653.0,Seriki,D,0.0,2,spiros
985,658.0,Gordon,F,0.0,2,spiros
986,649.0,Cannon,F,0.0,2,spiros
987,646.0,Hein,G,0.0,2,spiros
988,624.0,Dobbin,M,0.0,2,spiros
989,463.0,Shelvey,M,0.0,2,spiros
990,306.0,Phillips,D,0.0,2,spiros
991,399.0,Shoretire,F,0.0,2,spiros
992,158.0,Bastien,M,0.0,2,spiros
993,483.0,Jebbison,F,0.0,2,spiros
994,164.0,Costelloe,M,0.0,2,spiros
995,621.0,Hinshelwood,M,0.0,2,spiros
996,186.0,Andrey Santos,M,0.0,2,spiros
997,577.0,Ogbonna,D,0.0,2,spiros
998,635.0,Miley,M,0.0,2,spiros
999,418.0,Kuol,M,0.0,2,spiros
1000,118.0,Trevitt,M,0.0,2,spiros
1001,156.0,Agyei,M,0.0,2,spiros
1002,162.0,Churlinov,M,0.0,2,spiros
1003,367.0,Steffen,G,0.0,2,spiros
1004,74.0,Marcondes,M,0.0,2,spiros
1005,212.0,Nkunku,F,0.0,2,spiros
1006,466.0,Ui-jo,F,0.0,2,spiros
1007,80.0,Randolph,G,0.0,2,spiros
1008,384.0,Heaton,G,0.0,2,spiros
1009,665.0,Krul,G,0.0,2,spiros
1010,116.0,Strakosha,G,0.0,2,spiros
1011,413.0,Hayden,M,0.0,2,spiros
1012,347.0,Carson,G,0.0,2,spiros
1013,388.0,Mainoo,M,0.0,2,spiros
1014,380.0,Álvaro Fernández,D,0.0,2,spiros
1015,652.0,Dibley-Dias,M,0.0,2,spiros
1016,115.0,Schade,M,0.0,2,spiros
1017,251.0,Gbamin,M,0.0,2,spiros
1018,619.0,Greenwood,D,0.0,2,spiros
1019,662.0,Adama,M,0.0,2,spiros
1020,177.0,Rodriguez,F,0.0,2,spiros
1021,189.0,Azpilicueta,D,0.0,2,spiros
1022,11.0,Marquinhos,M,0.0,2,spiros
1023,94.0,Bidstrup,M,0.0,2,spiros
1024,54.0,Philogene-Bidace,M,0.0,2,spiros
1025,513.0,Sarr,M,0.0,2,spiros
1026,363.0,Perrone,M,0.0,2,spiros
1027,137.0,Kozłowski,M,0.0,2,spiros
1028,243.0,Whitworth,G,0.0,2,spiros
1029,656.0,Hackford,F,0.0,2,spiros
1030,640.0,Scarlett,F,0.0,2,spiros
1031,651.0,Stansfield,F,0.0,2,spiros
1032,627.0,Clark,M,0.0,2,spiros
1033,628.0,Doak,M,0.0,2,spiros
1034,636.0,G.Shelvey,G,0.0,2,spiros
1035,97.0,Cox,G,0.0,2,spiros
1036,620.0,Olakigbe,M,0.0,2,spiros
1037,561.0,Jordão,M,0.0,2,spiros
1038,188.0,Aubameyang,F,0.0,2,spiros
1039,453.0,Mangala,M,0.0,2,spiros
1040,387.0,Maguire,D,0.0,2,spiros
1041,403.0,Anderson,M,0.0,2,spiros
1042,571.0,Šarkić,G,0.0,2,spiros
1043,464.0,Surridge,F,0.0,2,spiros
1044,630.0,Barkley,M,0.0,2,spiros
1045,175.0,Peacock-Farrell,G,0.0,2,spiros
1046,351.0,Doyle,M,0.0,2,spiros
1047,531.0,Downes,M,0.0,2,spiros
1048,39.0,Davis,F,0.0,2,spiros
1049,661.0,Harrison,M,0.0,2,spiros
1050,452.0,Laryea,D,0.0,2,spiros
1051,273.0,Knockaert,M,0.0,2,spiros
1052,239.0,Riedewald,M,0.0,2,spiros
1053,529.0,Coventry,M,0.0,2,spiros
1054,414.0,Hendrick,M,0.0,2,spiros
1055,266.0,Virgínia,G,0.0,2,spiros
1056,18.0,Rúnarsson,G,0.0,2,spiros
1057,213.0,Pulisic,M,0.0,2,spiros
1058,445.0,Felipe,D,0.0,2,spiros
1059,411.0,Gillespie,G,0.0,2,spiros
1060,521.0,Whiteman,G,0.0,2,spiros
1061,546.0,Bentley,G,0.0,2,spiros
1062,476.0,Bogle,D,0.0,2,spiros
1063,296.0,Fabinho,M,0.0,2,spiros
1064,491.0,Austin,G,0.0,2,spiros
1065,510.0,Rodon,D,0.0,2,spiros
1066,102.0,Goode,D,0.0,2,spiros
1067,462.0,Scarpa,M,0.0,2,spiros
1068,375.0,Bailly,D,0.0,2,spiros
1069,457.0,Niakhaté,D,0.0,2,spiros
1070,508.0,Reguilón,D,0.0,2,spiros
1071,518.0,Tanganga,D,0.0,2,spiros
1072,185.0,Ampadu,D,0.0,2,spiros
1073,187.0,Arrizabalaga,G,0.0,2,spiros
1074,422.0,Manquillo,D,0.0,2,spiros
1075,274.0,Kongolo,D,0.0,2,spiros
1076,581.0,Dummett,D,0.0,2,spiros
1077,155.0,Zeqiri,F,0.0,2,spiros
1078,461.0,Richards,D,0.0,2,spiros
1079,580.0,Karius,G,0.0,2,spiros
1080,8.0,Jesus,F,0.0,2,spiros
1081,477.0,Brewster,F,0.0,2,spiros
1082,420.0,Lewis,D,0.0,2,spiros
1083,417.0,Krafth,D,0.0,2,spiros
1084,460.0,Panzo,D,0.0,2,spiros
1085,359.0,Mahrez,M,0.0,2,spiros
1086,205.0,Hudson-Odoi,M,0.0,2,spiros
1087,323.0,Macey,G,0.0,2,spiros
1088,141.0,McGill,G,0.0,2,spiros
1089,664.0,Ward-Prowse,M,0.0,2,spiros
1090,419.0,Lascelles,D,0.0,2,spiros
1091,114.0,Roerslev,D,0.0,2,spiros
1092,93.0,Bech,D,0.0,2,spiros
1093,559.0,João Gomes,M,0.0,2,spiros
1094,192.0,Bettinelli,G,0.0,2,spiros
1095,107.0,Lewis-Potter,M,0.0,2,spiros
1096,426.0,Saint-Maximin,M,0.0,2,spiros
1097,238.0,Richards,D,0.0,2,spiros
1098,233.0,Matthews,G,0.0,2,spiros
1099,166.0,Egan-Riley,D,0.0,2,spiros
1100,2.0,Cédric,D,0.0,2,spiros
1101,272.0,Francois,M,0.0,2,spiros
1102,100.0,Dervişoğlu,F,0.0,2,spiros
1103,459.0,Ojeda,M,0.0,2,spiros
1104,438.0,Biancone,D,0.0,2,spiros
1105,346.0,Cancelo,D,0.0,2,spiros
1106,404.0,Ashby,D,0.0,2,spiros
1107,500.0,Kane,F,0.0,2,spiros
1108,425.0,Ritchie,M,0.0,2,spiros
1109,633.0,Livramento,D,0.0,2,spiros
1110,556.0,Hoever,D,0.0,2,spiros
1111,626.0,Quansah,D,0.0,2,spiros
1112,136.0,Karbownik,D,0.0,2,spiros
1113,236.0,Olise,M,0.0,2,spiros
1114,299.0,Henderson,M,0.0,2,spiros
1115,71.0,Kilkenny,M,0.0,2,spiros
1116,201.0,W.Fofana,D,0.0,2,spiros
1117,312.0,Van den Berg,D,0.0,2,spiros
1118,647.0,Anang,G,0.0,2,spiros
1119,57.0,Sinisalo,G,0.0,2,spiros
1120,408.0,Darlow,G,0.0,2,spiros
1121,550.0,Cundle,M,0.0,2,spiros
1122,456.0,Mighten,M,0.0,2,spiros
1123,443.0,Dennis,F,0.0,2,spiros
1124,117.0,Toney,F,0.0,2,spiros
1125,1.0,Balogun,F,0.0,2,spiros
1126,666.0,Davies,M,0.0,2,spiros
1127,444.0,Dräger,D,0.0,2,spiros
1128,207.0,Lukaku,F,0.0,2,spiros
1129,190.0,Baba Rahman,D,0.0,2,spiros
1130,172.0,Muric,G,0.0,2,spiros
1131,250.0,Garner,M,0.0,2,spiros
1132,374.0,B.Williams,D,0.0,2,spiros
1133,431.0,Watts,D,0.0,2,spiros
1134,643.0,Aarons,D,0.0,2,spiros
1135,91.0,Balcombe,G,0.0,2,spiros
1136,70.0,Kelly,D,0.0,2,spiros
1137,183.0,Weghorst,F,0.0,2,spiros
1138,555.0,Hodge,M,0.0,2,spiros
1139,147.0,Scherpen,G,0.0,2,spiros
1140,454.0,Mbe Soh,D,0.0,2,spiros
1141,289.0,Adrián,G,0.0,2,spiros
1142,458.0,O'Brien,M,0.0,2,spiros
1143,332.0,Pereira,M,0.0,2,spiros
1144,279.0,Muniz,F,0.0,2,spiros
1145,393.0,Mengi,D,0.0,2,spiros
1146,579.0,Lonergan,G,0.0,2,spiros
1147,355.0,Haaland,F,7.633,3,spiros
1148,308.0,Salah,M,5.379,3,spiros
1149,516.0,Son,M,5.934,3,spiros
1150,14.0,Ødegaard,M,6.28,3,spiros
1151,373.0,Fernandes,M,6.049,3,spiros
1152,353.0,Foden,M,6.323,3,spiros
1153,430.0,Trippier,D,4.441,3,spiros
1154,396.0,Rashford,M,5.741,3,spiros
1155,216.0,Sterling,M,5.236,3,spiros
1156,504.0,Maddison,M,5.221,3,spiros
1157,108.0,Mbeumo,M,5.109,3,spiros
1158,211.0,N.Jackson,F,5.69,3,spiros
1159,226.0,Eze,M,4.542,3,spiros
1160,12.0,Martinelli,M,5.237,3,spiros
1161,19.0,Saka,M,5.218,3,spiros
1162,303.0,Luis Díaz,M,4.234,3,spiros
1163,415.0,Isak,F,4.297,3,spiros
1164,143.0,Mitoma,M,5.081,3,spiros
1165,343.0,Álvarez,F,5.258,3,spiros
1166,599.0,Diaby,M,4.875,3,spiros
1167,195.0,Chilwell,D,5.234,3,spiros
1168,290.0,Alexander-Arnold,D,3.45,3,spiros
1169,352.0,Ederson,G,4.429,3,spiros
1170,197.0,Colwill,D,5.072,3,spiros
1171,350.0,Dias,D,4.504,3,spiros
1172,134.0,Groß,M,4.546,3,spiros
1173,354.0,Grealish,M,4.422,3,spiros
1174,424.0,Pope,G,3.567,3,spiros
1175,60.0,Watkins,F,4.551,3,spiros
1176,17.0,Ramsdale,G,4.892,3,spiros
1177,6.0,Havertz,M,4.332,3,spiros
1178,230.0,Johnstone,G,3.548,3,spiros
1179,307.0,Robertson,D,3.097,3,spiros
